PS1,PS2,PS3,PS4,PS5,PS6,FS1,FS2,TS1,TS2,TS3,TS4,P1,VS1,CE1,CP1,SE1,STABILITY
172.6041,122.8080115,1.064577,0,8.403231,8.361705667,3.28491,8.93188,57.31033333,60.58145,58.88381667,52.71468333,2629.6759,0.720616667,18.88831667,1.485533333,30.31016667,0
172.587575,122.8226872,1.0644615,0.0036955,8.399003833,8.357004667,3.280488333,8.924245,57.3265,60.61361667,58.95991667,52.71761667,2629.4456,0.723566667,19.05511667,1.501983333,30.26546667,0
172.6206717,122.8388383,1.063872333,0,8.399820167,8.356254167,3.293321667,8.921205,57.36148333,60.65365,59.00655,52.73811667,2632.442267,0.715833333,19.1003,1.506733333,30.46053333,0
172.5767,123.0053653,1.0682565,0,8.397695833,8.353236667,3.280493333,8.918243333,57.37176667,60.67455,59.01498333,52.76433333,2631.954067,0.718883333,19.03185,1.500033333,30.35073333,0
172.548045,122.9589948,1.065847833,0.001468,8.398019667,8.353107833,3.284305,8.917035,57.37858333,60.70601667,59.02941667,52.80611667,2628.825267,0.720916667,18.9871,1.4948,30.39101667,0
172.560075,122.9829855,1.06512,0.004572667,8.396374833,8.352343833,3.280883333,8.913326667,57.42391667,60.72161667,59.0538,52.78395,2629.087,0.714166667,19.13576667,1.506466667,30.33556667,0
172.53835,122.9376317,1.068942833,0.000152833,8.397388167,8.352087833,3.282288333,8.916075,57.46615,60.76081667,59.0719,52.81491667,2630.781167,0.712833333,19.08545,1.503416667,30.3057,0
172.56637,122.967971,1.074857167,0,8.396750833,8.350351833,3.280498333,8.911143333,57.4742,60.79813333,59.10926667,52.87246667,2628.4443,0.714766667,18.93325,1.4966,30.30813333,0
172.5145433,122.9392843,1.071190833,0,8.399374167,8.351980667,3.28695,8.91659,57.50183333,60.82831667,59.05355,52.84245,2626.8905,0.7114,18.91445,1.4913,30.41665,0
172.5121633,122.92784,1.075913667,0,8.393926167,8.346887,3.284515,8.90867,57.52741667,60.85226667,59.1198,52.82228333,2625.543067,0.715966667,19.13308333,1.513116667,30.41833333,0
172.54421,122.940008,1.066039,0.0084775,8.392312,8.3435255,3.278741667,8.904041667,57.52095,60.86516667,59.16206667,52.89983333,2625.829967,0.711716667,18.94983333,1.50235,30.3072,0
172.5362933,122.9267455,1.0683365,0.0005915,8.394653667,8.345700833,3.277175,8.909093333,57.54296667,60.89001667,59.13508333,52.86796667,2625.8654,0.709133333,18.92271667,1.505416667,30.28845,0
172.5183617,122.9306918,1.068977833,0.000758,8.394443,8.345599,3.278393333,8.911391667,57.5733,60.91603333,59.15826667,52.89665,2628.0746,0.717583333,18.87328333,1.502233333,30.26088333,0
172.65295,123.014181,1.088592333,2.85E-05,8.392331667,8.344055,3.32391,8.908006667,57.59155,60.96096667,59.1966,52.92165,2617.524067,0.723933333,18.89593333,1.505966667,30.81966667,1
172.935335,122.4499912,1.070696833,0,8.391100333,8.343127833,3.288056667,8.904206667,57.60186667,60.98715,59.22841667,52.95188333,2614.712233,0.71925,18.8875,1.5052,29.90796667,0
172.9065817,122.4419842,1.0796295,0,8.391830333,8.346494667,3.298181667,8.91006,57.62791667,60.99831667,59.23223333,52.89425,2618.584933,0.719366667,19.1247,1.520616667,30.0619,0
172.921575,122.4847508,1.082667333,0,8.393422,8.3487945,3.290323333,8.910731667,57.61543333,60.98593333,59.24288333,52.89621667,2621.707033,0.720716667,19.16925,1.52435,29.90925,0
172.891795,122.4647487,1.083503667,0,8.391467333,8.347028,3.28767,8.909035,57.62746667,60.99326667,59.2868,52.96376667,2617.0736,0.718133333,19.09948333,1.5167,29.89396667,0
172.9333,122.4937057,1.084562167,0,8.392022667,8.347657333,3.281793333,8.91083,57.6337,61.00425,59.28166667,52.97153333,2618.041833,0.715666667,19.09715,1.5154,29.78523333,0
172.9436567,122.4754208,1.077919333,0,8.393111167,8.347280167,3.296661667,8.90819,57.66568333,61.003,59.27273333,52.9712,2619.972833,0.723216667,19.1011,1.5147,29.9903,0
172.941175,122.498393,1.067345667,0,8.393897333,8.347785333,3.284865,8.907761667,57.69125,61.01431667,59.30818333,52.97011667,2620.990067,0.710866667,19.09298333,1.516916667,29.79338333,0
172.9528983,122.4767002,1.0828605,0,8.391078833,8.345390333,3.282755,8.906825,57.70171667,61.06375,59.3116,52.98653333,2619.2063,0.7169,19.09318333,1.515883333,29.77081667,0
172.9347717,122.4494233,1.080889667,0,8.387522333,8.3412645,3.28252,8.900493333,57.70433333,61.065,59.33896667,52.98756667,2618.827633,0.715,19.17155,1.524116667,29.76091667,0
155.7011517,104.4101895,1.621236667,0,8.396364,8.348598833,6.317806667,8.913781667,57.83973333,61.5038,59.2808,52.982,2389.233667,0.6345,19.06833333,1.5133,56.4115,0
172.8507117,122.7431275,1.074811667,0,8.392239333,8.346301833,3.320863333,8.909771667,57.62545,61.37291667,59.32565,52.9741,2621.082433,0.697383333,19.17821667,1.5243,30.56326667,0
155.6405717,104.676515,1.610987333,0,8.399156667,8.352245333,6.346813333,8.918973333,57.7733,61.63223333,59.18721667,52.957,2389.8427,0.64055,18.92496667,1.497216667,57.10701667,0
172.8785883,122.7741315,1.073346333,0,8.3977465,8.3518565,3.31556,8.916556667,57.58321667,61.40766667,59.16708333,52.89291667,2624.144233,0.699783333,19.07205,1.506866667,30.4606,0
166.6482733,116.2380692,1.2610775,0,8.403857167,8.358156,4.330931667,8.926078333,57.63635,61.39051667,59.0804,52.87938333,2540.059567,0.688366667,18.91755,1.4916,39.24836667,0
155.6614517,104.731606,1.605289,0.019449833,8.409022667,8.361016,6.346053333,8.933755,57.6549,61.59135,59.01411667,52.80745,2389.8913,0.628316667,18.98041667,1.491783333,57.12345,0
172.8998167,122.7870318,1.0695175,0,8.405387167,8.359999,3.303306667,8.929371667,57.49881667,61.37013333,59.0353,52.77778333,2621.450933,0.700416667,19.1361,1.504783333,30.33386667,0
172.86337,122.763312,1.075578833,0,8.4058145,8.360180333,3.32074,8.931565,57.50411667,61.19888333,58.99835,52.7834,2620.857333,0.7141,19.07221667,1.4991,30.64405,0
172.874875,122.7374565,1.077141333,0.1835245,8.396245167,8.349895667,3.3026,8.913301667,57.50903333,61.09725,59.02481667,52.79143333,2610.355333,0.72395,19.12946667,1.500716667,30.47533333,0
172.8593533,122.7205928,1.075321167,0.09023,8.390644167,8.3444795,3.329393333,8.908318333,57.51288333,61.0364,59.0441,52.80216667,2605.534267,0.725983333,19.10951667,1.497483333,30.90703333,0
172.87013,122.7184792,1.070901333,0.0012665,8.386021833,8.340727,3.315518333,8.902551667,57.50115,60.9954,59.07986667,52.8025,2602.861233,0.731633333,19.20461667,1.505483333,30.7242,0
172.76592,122.9172017,1.076886667,9.20E-05,8.381753833,8.336845833,3.329303333,8.896945,57.51353333,60.97056667,59.10118333,52.85711667,2601.557133,0.725216667,19.11065,1.497833333,31.12933333,0
172.7528833,122.8846647,1.077958833,0,8.379710833,8.334234333,3.328006667,8.889363333,57.5607,60.96528333,59.1483,52.88115,2602.050933,0.728416667,19.13796667,1.50045,31.10763333,0
172.759785,122.9250505,1.070663333,0,8.375906,8.331894333,3.32594,8.881691667,57.55888333,60.97033333,59.21006667,52.95765,2602.7139,0.728233333,19.02401667,1.495316667,31.01246667,0
172.7643317,122.9213478,1.079329,0,8.376596833,8.332098833,3.329171667,8.881673333,57.55515,60.98021667,59.21681667,52.97156667,2604.210633,0.726933333,19.00258333,1.494916667,31.04935,0
172.772605,122.9104135,1.080765333,0,8.3753935,8.331288667,3.345058333,8.880828333,57.59161667,60.98618333,59.22193333,52.96475,2605.6808,0.7261,19.01891667,1.497333333,31.30301667,0
172.784225,122.9248337,1.084655,0,8.377099833,8.333005333,3.333893333,8.882051667,57.58416667,60.99973333,59.23978333,52.97228333,2607.361433,0.727366667,19.02596667,1.499833333,31.14875,0
172.772225,122.9220682,1.079618833,0.024901167,8.375361833,8.331505167,3.33366,8.880778333,57.62843333,61.01236667,59.25961667,52.9953,2607.4509,0.72835,19.01618333,1.500066667,31.13716667,0
172.7475333,122.9139467,1.084416333,0.0062215,8.372654833,8.3289355,3.33633,8.875331667,57.62841667,61.02421667,59.28536667,52.98576667,2607.1363,0.728883333,19.07885,1.507033333,31.11376667,0
172.7280233,122.8725318,1.089180167,0,8.373456333,8.328616667,3.345055,8.875971667,57.65456667,61.05471667,59.28896667,52.98455,2603.9588,0.7289,19.12761667,1.50955,31.2572,0
172.7590383,122.9118798,1.089300167,0.0038675,8.371673667,8.327583167,3.32279,8.868545,57.64866667,61.05623333,59.31913333,52.98868333,2604.793267,0.721416667,19.16756667,1.512583333,30.95123333,0
172.727075,123.0679172,1.0870835,0,8.372874667,8.3286415,3.322531667,8.874086667,57.69485,61.05968333,59.30363333,52.98351667,2606.158833,0.719483333,19.15878333,1.508716667,31.04578333,0
172.6822267,123.0143932,1.094406333,0.048400167,8.372203667,8.32754,3.331486667,8.87109,57.72201667,61.09113333,59.34098333,52.99241667,2604.537167,0.72225,19.20808333,1.5174,31.12611667,0
172.7105583,123.0230902,1.089560667,0,8.372292333,8.3272085,3.341435,8.868495,57.69656667,61.10355,59.36538333,53.01358333,2599.503467,0.733683333,19.21518333,1.518516667,31.33965,0
172.694465,123.0000683,1.091027667,0.059642833,8.3728605,8.327595167,3.342048333,8.873001667,57.7233,61.12445,59.34065,52.99316667,2599.4805,0.729533333,19.17813333,1.51875,31.31971667,0
172.7098883,123.0322967,1.088299833,0.144256,8.370457333,8.327131833,3.335685,8.870305,57.7448,61.14101667,59.38303333,53.0342,2601.416533,0.723183333,19.14081667,1.514766667,31.17406667,0
172.7115333,123.060627,1.092335,0,8.371658167,8.326970833,3.32489,8.869108333,57.76568333,61.15758333,59.3762,53.04498333,2601.874133,0.725916667,19.15316667,1.512583333,31.10785,0
172.6956717,123.0302948,1.0908095,0,8.370246667,8.326558833,3.326615,8.867395,57.7605,61.15278333,59.3717,53.04968333,2600.235267,0.724933333,19.10863333,1.5117,31.13501667,0
172.720185,123.081475,1.0966935,0,8.367692,8.323202167,3.327771667,8.866281667,57.76203333,61.15251667,59.38963333,53.01136667,2600.041033,0.724766667,19.21741667,1.524,31.11723333,0
172.6961333,123.0442865,1.091827833,0.011589833,8.367031833,8.322537167,3.325853333,8.861195,57.78898333,61.15945,59.42316667,53.06041667,2599.1198,0.729866667,19.14375,1.517716667,31.13485,0
172.6808617,123.0057843,1.088572167,0,8.3658005,8.321526667,3.33821,8.857513333,57.77245,61.1632,59.40748333,53.05096667,2599.343233,0.726633333,19.1893,1.516333333,31.23401667,0
155.9747833,105.3407773,1.695702333,0.112021667,8.372253667,8.327606667,6.588991667,8.869428333,57.89928333,61.62181667,59.33051667,53.00393333,2361.747267,0.839066667,19.08533333,1.510866667,60.41763333,1
156.2790483,104.8079012,1.6796815,0,8.3724895,8.328888167,6.524451667,8.87404,57.79338333,61.87361667,59.31965,52.99475,2366.334933,0.713383333,19.12306667,1.512766667,59.04993333,0
173.3940117,122.8322595,1.1066635,0.015341,8.373360333,8.328999,3.394558333,8.874388333,57.68345,61.61578333,59.32641667,52.98378333,2598.519,0.777833333,19.1599,1.516283333,31.26448333,0
156.2892383,104.8327203,1.677012167,0.011894833,8.378442667,8.333823833,6.53913,8.881121667,57.82113333,61.82446667,59.2162,52.97238333,2367.936833,0.7621,18.95781667,1.494083333,59.08213333,0
156.28387,104.841093,1.684072167,0,8.378941833,8.334893833,6.531896667,8.88618,57.7399,61.95586667,59.1745,52.96415,2368.7434,0.722,18.8886,1.4869,59.01666667,0
156.3094667,104.8612388,1.6805,0,8.3840005,8.338486333,6.526653333,8.891226667,57.62566667,61.95846667,59.14073333,52.88828333,2367.166533,0.7071,18.99356667,1.4967,59.11358333,0
156.3262167,104.8650815,1.678685833,0,8.387849167,8.342614167,6.527975,8.899378333,57.56786667,61.94318333,59.02146667,52.81965,2367.365,0.713733333,18.90925,1.487633333,59.085,0
173.398675,122.8335667,1.106512333,0,8.3888755,8.343278333,3.381726667,8.903105,57.47405,61.59903333,58.98296667,52.77826667,2597.3644,0.82955,18.93665,1.48995,31.02333333,0
156.324845,104.8528603,1.674498333,0,8.395097,8.349776833,6.5221,8.909841667,57.62691667,61.74776667,58.92023333,52.7371,2367.252533,0.7759,18.87301667,1.482433333,58.96373333,0
156.3051733,104.8335777,1.677157667,0,8.392044833,8.3463075,6.521281667,8.909626667,57.4684,61.79685,58.9605,52.73743333,2369.017367,0.705383333,19.05751667,1.496566667,58.93785,0
156.3376483,104.8662372,1.6743045,0,8.396389833,8.348883,6.534566667,8.913086667,57.4037,61.78045,58.9144,52.72298333,2370.268267,0.688883333,18.97656667,1.48635,59.13433333,0
156.2580667,105.1328983,1.678412,0,8.401768667,8.354428833,6.557955,8.923198333,57.32885,61.75623333,58.83858333,52.70771667,2370.8267,0.69735,18.83315,1.473133333,59.661,0
156.2145033,105.0830907,1.6874865,0,8.403726333,8.3544265,6.55674,8.927111667,57.28113333,61.71478333,58.77546667,52.6463,2368.4485,0.683333333,18.88445,1.475216667,59.7043,0
173.3015783,123.027798,1.110975667,0,8.40335,8.354460167,3.42946,8.92616,57.16335,61.36166667,58.74851667,52.61435,2597.160067,0.770533333,18.92271667,1.476533333,31.999,0
156.25909,105.1097203,1.686527833,0,8.4093375,8.3599,6.572716667,8.932981667,57.33005,61.4933,58.67433333,52.56275,2367.347967,0.727366667,18.88285,1.471883333,59.9502,0
173.3133533,123.060668,1.106018,0.0723835,8.4060385,8.356272167,3.41915,8.929923333,57.17743333,61.2782,58.70518333,52.5475,2597.921067,0.736116667,19.00676667,1.482466667,31.82935,0
173.3237417,123.0930357,1.117592167,0,8.401152833,8.351633167,3.430988333,8.919835,57.20856667,61.08368333,58.78115,52.55963333,2597.437967,0.77435,19.13483333,1.493233333,32.0409,0
156.20046,105.0977135,1.6824245,0,8.402258667,8.353431333,6.56621,8.919748333,57.35751667,61.38198333,58.74536667,52.56818333,2366.587733,0.708583333,19.03055,1.4852,59.85936667,0
156.2426717,105.1417343,1.690073333,0,8.402695,8.354167667,6.562456667,8.922441667,57.25176667,61.52043333,58.79701667,52.62085,2367.073867,0.691183333,18.97998333,1.485233333,59.82483333,0
173.3208933,123.1194565,1.1106515,0,8.402286833,8.353139833,3.417716667,8.921398333,57.12823333,61.26053333,58.76166667,52.63515,2597.569567,0.74755,18.8169,1.472816667,31.8465,0
156.2523667,105.168244,1.675089833,0.0028225,8.4045665,8.356008667,6.568456667,8.922713333,57.32321667,61.44751667,58.70956667,52.58293333,2366.353233,0.721466667,18.85708333,1.472916667,59.9584,0
156.128745,105.324416,1.6864345,0,8.404513167,8.356751667,6.581943333,8.923436667,57.24743333,61.55043333,58.70525,52.56785,2365.8672,0.683633333,18.9172,1.475883333,60.2789,0
156.1351983,105.3344773,1.676438167,0,8.408294833,8.361222333,6.56818,8.931326667,57.18781667,61.57995,58.6526,52.54453333,2367.220167,0.65835,18.832,1.467483333,60.03283333,0
156.1594083,105.3685125,1.6932755,0,8.411396,8.365208667,6.576673333,8.934543333,57.12673333,61.57176667,58.61046667,52.51316667,2369.848567,0.653033333,18.80491667,1.46555,60.12585,0
173.2383617,123.3034145,1.114168833,0,8.4135095,8.366821833,3.434698333,8.938235,57.03933333,61.26066667,58.60343333,52.51025,2601.761233,0.7439,18.86168333,1.467333333,32.18126667,0
173.2509483,123.3337172,1.1181655,0,8.415247333,8.369822667,3.432388333,8.940795,57.10705,61.0496,58.58145,52.49663333,2601.932533,0.794383333,18.81,1.466583333,32.15615,0
156.1464183,105.3456758,1.694159333,0,8.414046667,8.369097333,6.589348333,8.942583333,57.26801667,61.32108333,58.53298333,52.49351667,2369.163867,0.710566667,18.7183,1.455466667,60.26376667,0
156.1582,105.3468942,1.7016455,0,8.408986333,8.3643415,6.575396667,8.932423333,57.14603333,61.4542,58.66795,52.48995,2369.199,0.664916667,19.08048333,1.486083333,60.06461667,0
156.170985,105.3467623,1.694414667,0,8.408987833,8.365242333,6.567633333,8.933376667,57.11283333,61.48815,58.56901667,52.49378333,2366.707167,0.6582,18.83243333,1.462983333,60.04998333,0
173.2782517,123.3216458,1.112717,0.016498167,8.410402667,8.366168667,3.435938333,8.935311667,57.01555,61.17043333,58.57013333,52.48631667,2598.8769,0.78645,18.82058333,1.46505,32.26933333,0
156.1962383,105.3478667,1.689245167,0.584590333,8.414031333,8.370705,6.579876667,8.944,57.18946667,61.37243333,58.53885,52.37791667,2368.930867,0.727533333,18.99635,1.484533333,60.17705,0
156.1545567,105.4959652,1.6782535,0,8.414716167,8.372499667,6.561166667,8.944381667,57.05143333,61.46275,58.53361667,52.40293333,2370.403033,0.647866667,18.89386667,1.476566667,59.91983333,0
156.160205,105.524618,1.694379667,0,8.415910833,8.3732005,6.566353333,8.947951667,56.9904,61.45183333,58.48273333,52.39885,2369.8793,0.654233333,18.77796667,1.465266667,60.06981667,0
180.8670483,131.5244582,0.847684167,0,8.414070333,8.3716755,2.12356,8.94518,56.91803333,61.07808333,58.4527,52.35161667,2698.168233,0.763033333,18.85546667,1.470433333,20.2514,0
156.601525,105.5437348,1.743719,0,8.411119167,8.3677245,6.571803333,8.938911667,57.0465,61.1274,58.5506,52.39261667,2375.8873,0.740683333,19.03726667,1.484766667,59.14676667,0
156.231475,105.5757028,1.7327365,0,8.410092667,8.367811833,6.567773333,8.937176667,56.9682,61.28695,58.528,52.46368333,2366.4538,0.6669,18.75898333,1.461383333,60.14471667,0
173.2189683,123.4462503,1.1561535,0,8.409702833,8.367836167,3.405775,8.937225,56.89581667,61.05011667,58.52455,52.41766667,2594.978833,0.730716667,18.87826667,1.468916667,31.97086667,0
156.0892883,105.4263165,1.7220835,0,8.414601167,8.370295167,6.564816667,8.943818333,57.07845,61.21748333,58.45836667,52.38783333,2364.606933,0.669766667,18.79253333,1.462833333,60.1039,0
173.1997917,123.4263975,1.146833667,0,8.4120555,8.368449667,3.41144,8.936788333,56.95416667,61.02541667,58.5209,52.37296667,2596.834367,0.745683333,18.94103333,1.481016667,32.06843333,0
156.1625617,105.494386,1.721976833,0,8.415245,8.3713195,6.574011667,8.942383333,57.11811667,61.23616667,58.48051667,52.39133333,2366.311,0.709483333,18.75951667,1.4668,60.1798,0
156.1567383,105.4645507,1.727105667,0.101855667,8.4144375,8.369514167,6.574721667,8.942328333,57.01425,61.34808333,58.47838333,52.3641,2366.410667,0.65005,18.83436667,1.473133333,60.1694,0
156.1481417,105.4439822,1.722847667,0,8.418392667,8.372627,6.557791667,8.94905,56.90135,61.33423333,58.41115,52.34255,2370.3233,0.717533333,18.7399,1.463583333,59.83415,1
156.1827767,105.4404257,1.716861,0,8.420795833,8.374219667,6.553593333,8.95093,56.85905,61.30533333,58.36203333,52.31828333,2371.380767,0.664366667,18.72748333,1.456983333,59.85088333,1
156.203755,105.4746628,1.719738667,0,8.421719667,8.3757705,6.558218333,8.954956667,56.81823333,61.29661667,58.3063,52.3142,2371.289667,0.642116667,18.57483333,1.447183333,59.88701667,1
156.1973217,105.4646232,1.725310333,0,8.425660833,8.380343333,6.572911667,8.959271667,56.76588333,61.26585,58.24101667,52.23923333,2370.436933,0.651233333,18.62255,1.44885,60.082,1
156.210145,105.4755335,1.71336,9.53E-05,8.428932167,8.3820935,6.556643333,8.962758333,56.70081667,61.2111,58.18926667,52.14906667,2369.970733,0.6504,18.78538333,1.458833333,59.9269,1
156.2254,105.4880498,1.720778,0,8.430153167,8.382913667,6.557221667,8.963866667,56.634,61.1649,58.15345,52.0949,2370.743033,0.67005,18.82703333,1.46165,59.94485,1
156.2425033,105.4967965,1.7126485,0,8.435773833,8.388306667,6.570003333,8.970746667,56.58983333,61.13338333,58.1105,52.08308333,2370.215967,0.6571,18.72395,1.454566667,60.11385,1
156.2411783,105.4905097,1.710103833,0,8.439787167,8.391491833,6.570833333,8.977821667,56.52881667,61.0877,58.01955,52.03878333,2369.595767,0.65555,18.59658333,1.444916667,60.15676667,1
156.23979,105.4694257,1.7145945,0.017030667,8.442444,8.394458,6.55995,8.979898333,56.47565,61.0529,57.96395,51.92036667,2370.039533,0.647233333,18.8417,1.463133333,59.92853333,1
156.255715,105.5120182,1.708110167,3.82E-05,8.441754833,8.392799333,6.574011667,8.980988333,56.46285,61.01495,57.97056667,51.897,2371.563167,0.639116667,18.93765,1.469066667,60.22436667,1
172.87848,123.147407,1.094175333,0,8.441864667,8.3929395,3.273505,8.98406,56.31048333,60.64058333,57.92045,51.77771667,2628.669067,0.721016667,19.17373333,1.486566667,30.33321667,1
173.0916633,122.5521038,1.0872975,0.000132333,8.449893167,8.400451,3.231075,8.993555,56.2791,60.31701667,57.83446667,51.88081667,2630.216,0.738316667,18.6536,1.4442,29.27535,0
173.0602733,122.5158303,1.0964665,0.012404167,8.450349333,8.400818,3.226493333,8.992291667,56.27661667,60.12503333,57.82396667,51.57988333,2628.299567,0.728116667,19.56678333,1.51385,29.1953,0
173.0174117,122.5040212,1.096791,0.012889167,8.445358833,8.394862,3.230486667,8.986806667,56.2706,60.0099,57.84948333,51.68758333,2627.503767,0.741883333,19.29493333,1.491816667,29.25446667,0
173.0309033,122.5131468,1.096954,0.000399167,8.439904833,8.391335,3.227398333,8.982118333,56.27085,59.93903333,57.97363333,51.58321667,2627.754867,0.737066667,19.92481667,1.547033333,29.27855,0
172.9737783,122.4580952,1.0955035,0.000100833,8.437281,8.388888833,3.23437,8.976778333,56.30645,59.89383333,58.00255,51.6942,2625.744567,0.737733333,19.68985,1.527583333,29.30476667,0
173.0044867,122.5173897,1.097325,0,8.432986833,8.38667,3.227438333,8.974211667,56.35581667,59.88496667,58.01288333,51.8616,2625.721733,0.737816667,19.18761667,1.487466667,29.25436667,0
180.6716483,130.5410765,0.8626985,0,8.433346333,8.386767833,2.029776667,8.96941,56.40476667,59.83778333,58.06671667,51.77315,2726.4563,0.759833333,19.58273333,1.5178,18.52898333,0
173.399285,122.4861025,1.089086833,0.0532545,8.424167667,8.3786095,3.240526667,8.95755,56.40468333,59.71033333,58.2533,51.72083333,2634.4898,0.76325,20.25508333,1.577416667,28.45051667,0
172.9641783,122.5064403,1.091387167,0,8.423361667,8.3776095,3.226488333,8.955573333,56.46478333,59.84181667,58.26781667,52.12675,2626.2716,0.740566667,19.02345,1.48125,29.30365,0
172.9210533,122.4749523,1.08607,0.056987167,8.419279833,8.374072167,3.217261667,8.947685,56.57426667,59.92406667,58.35576667,52.2289,2626.567067,0.73955,18.91338333,1.475533333,29.13866667,0
172.8011217,122.6918697,1.090457167,0.061969667,8.416849,8.3724575,3.249825,8.94589,56.6221,59.99125,58.39016667,52.3087,2626.215967,0.735583333,18.76183333,1.465433333,29.79565,0
180.498135,130.7620922,0.846289333,0,8.410264167,8.3669245,2.063558333,8.935663333,56.71016667,59.98453333,58.48065,52.32051667,2728.447633,0.75305,18.92471667,1.481433333,19.27113333,0
173.2282333,122.6592942,1.089037833,0.460876167,8.404469167,8.361346167,3.230378333,8.921831667,56.71176667,59.89018333,58.61376667,52.40423333,2630.3015,0.75765,19.03551667,1.493083333,28.60886667,0
172.8415833,122.6732548,1.091728333,0,8.401946667,8.358572667,3.251263333,8.916948333,56.77873333,60.08,58.66406667,52.4751,2620.982767,0.734916667,18.89166667,1.4869,29.89698333,0
172.80051,122.6296597,1.084855833,0.002341167,8.399791833,8.356568833,3.246993333,8.91447,56.87791667,60.1679,58.66473333,52.49613333,2621.021767,0.74025,18.82701667,1.481566667,29.8264,0
172.8026683,122.6581528,1.0913,0.021185,8.401694,8.360178167,3.259066667,8.918871667,56.97151667,60.24695,58.68813333,52.50083333,2621.654733,0.73515,18.8648,1.48695,30.0362,0
172.8005983,122.6737115,1.093781667,0.001140833,8.398168167,8.356617167,3.260256667,8.91307,57.01438333,60.30503333,58.7167,52.49641667,2621.741833,0.739433333,18.94355,1.494316667,30.04521667,0
172.78948,122.659982,1.097288333,0,8.396640167,8.3545505,3.253753333,8.911433333,57.06335,60.36306667,58.74281667,52.54491667,2621.378467,0.73315,18.87865,1.48805,29.93995,0
172.785525,122.6530325,1.090864,0,8.393816,8.351612667,3.262628333,8.90393,57.0791,60.4015,58.77103333,52.55076667,2617.053167,0.739633333,18.94036667,1.493,30.14906667,0
166.5691883,116.139223,1.277653,0,8.3950695,8.352305,4.253491667,8.905655,57.1501,60.62966667,58.73176667,52.55096667,2534.015567,0.705633333,18.84521667,1.48315,38.68866667,0
155.4552267,104.797578,1.625928833,0,8.398763167,8.355498667,6.237638333,8.912773333,57.2228,60.99016667,58.69426667,52.56215,2385.329667,0.649316667,18.7086,1.473133333,56.40555,0
172.7613267,122.9272727,1.1041305,0,8.398365,8.3537485,3.266363333,8.911161667,57.08341667,60.86008333,58.71411667,52.52836667,2619.157267,0.720633333,18.85558333,1.485133333,30.31253333,0
172.7485967,122.8954645,1.109355167,0.102374167,8.400461333,8.3556245,3.267221667,8.91345,57.1111,60.73553333,58.66138333,52.53955,2619.688767,0.736316667,18.68286667,1.470366667,30.29321667,0
180.4604667,130.9957613,0.855778,0.1334885,8.4006085,8.354631167,2.058516667,8.913155,57.1611,60.59858333,58.67911667,52.51816667,2722.7623,0.753766667,18.76966667,1.477483333,19.40073333,0
172.78326,122.557408,1.108876333,1.576775,8.395833667,8.350060833,3.28945,8.90372,57.12163333,60.42511667,58.82308333,52.55221667,2624.0261,0.799116667,18.99796667,1.506783333,29.47016667,0
166.640275,116.5263143,1.283806667,1.36058,8.399634333,8.354014667,4.271873333,8.904386667,57.15915,60.72606667,58.80308333,52.61251667,2536.661267,0.708583333,18.7725,1.4855,39.07203333,0
155.5664717,104.933625,1.629271833,0.0277035,8.401916,8.3568195,6.232798333,8.906961667,57.2498,61.0713,58.7359,52.59525,2388.046,0.64575,18.65796667,1.47145,56.31736667,0
172.817175,122.9605567,1.1081425,0.081578333,8.403625167,8.356398333,3.268853333,8.901591667,57.08733333,60.94681667,58.77773333,52.56805,2620.9738,0.71275,18.88576667,1.488883333,30.34998333,0
172.8017067,122.9411095,1.1045625,0,8.408293167,8.361973,3.266573333,8.911046667,57.1181,60.79018333,58.68023333,52.56291667,2621.0111,0.732583333,18.64721667,1.468933333,30.31545,0
172.755005,122.92498,1.108263,0,8.405566833,8.358873833,3.266191667,8.907135,57.1311,60.70661667,58.74,52.55698333,2621.036933,0.73155,18.76851667,1.483983333,30.28603333,0
172.6702783,123.0511552,1.106049667,0,8.401888167,8.354279833,3.257146667,8.897345,57.13871667,60.66718333,58.79885,52.56953333,2620.5064,0.731866667,18.85968333,1.491666667,30.19413333,0
172.708675,123.0868818,1.1077715,0,8.40142,8.351135167,3.257155,8.901918333,57.12345,60.62841667,58.8119,52.59495,2621.600033,0.729533333,18.83505,1.491483333,30.17185,0
172.6938517,123.0743488,1.122877167,0,8.4016425,8.352277667,3.267083333,8.899126667,57.17793333,60.63276667,58.85061667,52.6278,2620.7822,0.73195,18.78625,1.489,30.3814,0
155.3915467,104.9733048,1.6493075,5.33E-05,8.405775333,8.357022,6.231701667,8.904685,57.27211667,61.04386667,58.77813333,52.6557,2386.310533,0.646433333,18.56875,1.468966667,56.29191667,0
172.6342417,122.9963828,1.112753667,0,8.403888667,8.355753333,3.258858333,8.905783333,57.12483333,60.91893333,58.8082,52.58235,2620.139333,0.715683333,18.84528333,1.493583333,30.18635,0
172.6396867,123.013719,1.115969,0.000123167,8.403518333,8.355887,3.272665,8.905665,57.16381667,60.79941667,58.77283333,52.59611667,2620.6389,0.728933333,18.65878333,1.481316667,30.41971667,0
172.61853,122.9750505,1.109786,0,8.4030885,8.355337167,3.262028333,8.903361667,57.17576667,60.71696667,58.78203333,52.57591667,2620.753767,0.729633333,18.82076667,1.488,30.21535,0
